date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-07-21,NE,983,176166,174024,0.56,0.46,98.78,805.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-07-22,NE,1008,176166,175032,0.57,0.46,99.36,805.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-07-23,NE,895,176166,175927,0.51,0.43,99.86,765.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-07-24,NE,408,176166,176335,0.23,0.41,100.1,724.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-07-25,NE,0,176166,176335,0,0.4,100.1,707.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-07-26,NE,930,176166,177265,0.53,0.38,100.62,669.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-07-27,NE,849,176166,178114,0.48,0.37,101.11,649.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-07-28,NE,860,176166,178974,0.49,0.36,101.59,629.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-07-29,NE,744,176166,179718,0.42,0.36,102.02,629.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-07-30,NE,754,176166,180472,0.43,0.34,102.44,601.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-07-31,NE,268,176166,180740,0.15,0.33,102.6,579.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-01,NE,0,176166,180740,0,0.31,102.6,551.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-02,NE,737,176166,181477,0.42,0.3,103.01,535,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-03,NE,691,176166,182168,0.39,0.3,103.41,534,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-04,NE,667,176166,182835,0.38,0.3,103.79,523.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-05,NE,628,176166,183463,0.36,0.3,104.14,523.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-06,NE,747,176166,184210,0.42,0.3,104.57,533.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-07,NE,194,176166,184404,0.11,0.31,104.68,547.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-08,NE,0,176166,184404,0,0.32,104.68,558,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-09,NE,809,176166,185213,0.46,0.32,105.14,559,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-10,NE,788,176166,186001,0.45,0.31,105.58,550.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-11,NE,740,176166,186741,0.42,0.3,106,526.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-12,NE,635,176166,187376,0.36,0.3,106.36,526.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-13,NE,690,176166,188066,0.39,0.27,106.75,482.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-14,NE,22,176166,188088,0.01,0.26,106.77,461.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-15,NE,1,176166,188089,0,0.26,106.77,452.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-16,NE,501,176166,188590,0.28,0.26,107.05,458,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-17,NE,639,176166,189229,0.36,0.25,107.42,447.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-18,NE,681,176166,189910,0.39,0.25,107.8,448.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-19,NE,672,176166,190582,0.38,0.25,108.18,448.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-20,NE,619,176166,191201,0.35,0.26,108.53,464,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-21,NE,25,176166,191226,0.01,0.27,108.55,473.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-22,NE,0,176166,191226,0,0.27,108.55,468.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-23,NE,612,176166,191838,0.35,0.25,108.9,448.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-24,NE,703,176166,192541,0.4,0.25,109.3,443.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-25,NE,649,176166,193190,0.37,0.25,109.66,446.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-26,NE,529,176166,193719,0.3,0.25,109.96,446.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-27,NE,588,176166,194307,0.33,0.28,110.3,484.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-28,NE,45,176166,194352,0.03,0.29,110.32,501.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-29,NE,0,176166,194352,0,0.29,110.32,513.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-30,NE,876,176166,195228,0.5,0.32,110.82,559.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-31,NE,821,176166,196049,0.47,0.33,111.29,584.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-01,NE,738,176166,196787,0.42,0.33,111.71,583,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-02,NE,847,176166,197634,0.48,0.33,112.19,583,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-03,NE,763,176166,198397,0.43,0.31,112.62,546.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-04,NE,36,176166,198433,0.02,0.3,112.64,525.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-05,NE,0,176166,198433,0,0.31,112.64,545,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-06,NE,621,176166,199054,0.35,0.29,112.99,508.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-07,NE,672,176166,199726,0.38,0.3,113.37,525.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-08,NE,876,176166,200602,0.5,0.33,113.87,585.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-09,NE,590,176166,201192,0.33,0.33,114.21,585.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-10,NE,885,176166,202077,0.5,0.34,114.71,608.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-11,NE,455,176166,202532,0.26,0.36,114.97,638.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-12,NE,0,176166,202532,0,0.35,114.97,624.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-13,NE,783,176166,203315,0.44,0.39,115.41,686.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-14,NE,883,176166,204198,0.5,0.38,115.91,664.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-15,NE,775,176166,204973,0.44,0.36,116.35,631.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-16,NE,1024,176166,205997,0.58,0.36,116.93,631.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-17,NE,732,176166,206729,0.42,0.35,117.35,607.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-18,NE,222,176166,206951,0.13,0.35,117.47,606.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-19,NE,0,176166,206951,0,0.37,117.47,640.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-20,NE,618,176166,207569,0.35,0.37,117.83,641.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-21,NE,877,176166,208446,0.5,0.38,118.32,670.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-22,NE,1013,176166,209459,0.58,0.38,118.9,677.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-23,NE,1029,176166,210488,0.58,0.38,119.48,677.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-24,NE,934,176166,211422,0.53,0.44,120.01,767.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-25,NE,273,176166,211695,0.15,0.39,120.17,684.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-26,NE,0,176166,211695,0,0.4,120.17,713.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-27,NE,1247,176166,212942,0.71,0.36,120.88,627.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-28,NE,294,176166,213236,0.17,0.37,121.04,646.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-29,NE,1220,176166,214456,0.69,0.38,121.74,665.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-30,NE,425,176166,214881,0.24,0.38,121.98,665.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-01,NE,1064,176166,215945,0.6,0.35,122.58,622.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-02,NE,410,176166,216355,0.23,0.35,122.81,624.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-03,NE,0,176166,216355,0,0.33,122.81,575.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-04,NE,944,176166,217299,0.54,0.31,123.35,553.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-05,NE,308,176166,217607,0.17,0.29,123.52,516.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-06,NE,875,176166,218482,0.5,0.29,124.02,510.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-07,NE,272,176166,218754,0.15,0.29,124.17,510.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-08,NE,807,176166,219561,0.46,0.28,124.63,498.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-09,NE,369,176166,219930,0.21,0.28,124.84,497.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-10,NE,1,176166,219931,0,0.28,124.84,493.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-11,NE,857,176166,220788,0.49,0.28,125.33,497.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-12,NE,302,176166,221090,0.17,0.28,125.5,499.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-13,NE,846,176166,221936,0.48,0.29,125.98,504.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-14,NE,299,176166,222235,0.17,0.29,126.15,504,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-15,NE,822,176166,223057,0.47,0.28,126.62,493.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-16,NE,402,176166,223459,0.23,0.27,126.85,481.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-17,NE,0,176166,223459,0,0.28,126.85,489.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-18,NE,783,176166,224242,0.44,0.28,127.29,497.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-19,NE,219,176166,224461,0.12,0.28,127.41,496.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-20,NE,899,176166,225360,0.51,0.26,127.92,469.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-21,NE,359,176166,225719,0.2,0.26,128.13,469.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-22,NE,814,176166,226533,0.46,0.26,128.59,464.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-23,NE,213,176166,226746,0.12,0.26,128.71,466.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-24,NE,0,176166,226746,0,0.24,128.71,424,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-25,NE,748,176166,227494,0.42,0.23,129.14,415.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-26,NE,232,176166,227726,0.13,0.22,129.27,388.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-27,NE,602,176166,228328,0.34,0.22,129.61,383.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-28,NE,300,176166,228628,0.17,0.22,129.78,383.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-29,NE,622,176166,229250,0.35,0.19,130.13,344.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-30,NE,178,176166,229428,0.1,0.2,130.23,345.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-31,NE,0,176166,229428,0,0.19,130.23,330.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-01,NE,476,176166,229904,0.27,0.18,130.5,319.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-02,NE,242,176166,230146,0.14,0.17,130.64,296.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-03,NE,498,176166,230644,0.28,0.17,130.92,306.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-04,NE,220,176166,230864,0.12,0.17,131.05,306.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-05,NE,462,176166,231326,0.26,0.17,131.31,294,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-06,NE,249,176166,231575,0.14,0.16,131.45,281.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-07,NE,0,176166,231575,0,0.15,131.45,269.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-08,NE,387,176166,231962,0.22,0.15,131.67,265.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-09,NE,155,176166,232117,0.09,0.14,131.76,253.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-10,NE,415,176166,232532,0.24,0.14,132,239.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-11,NE,188,176166,232720,0.11,0.14,132.1,239.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-12,NE,378,176166,233098,0.21,0.13,132.32,232.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-13,NE,151,176166,233249,0.09,0.15,132.4,255.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-14,NE,0,176166,233249,0,0.18,132.4,313.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-15,NE,343,176166,233592,0.19,0.2,132.6,346.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-16,NE,314,176166,233906,0.18,0.24,132.78,412,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-17,NE,822,176166,234728,0.47,0.25,133.24,443.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-18,NE,416,176166,235144,0.24,0.25,133.48,443.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-19,NE,838,176166,235982,0.48,0.29,133.95,516.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-20,NE,373,176166,236355,0.21,0.31,134.17,550.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-21,NE,0,176166,236355,0,0.34,134.17,596.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-22,NE,851,176166,237206,0.48,0.33,134.65,585.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-23,NE,556,176166,237762,0.32,0.36,134.96,629.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-24,NE,1140,176166,238902,0.65,0.37,135.61,658.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-25,NE,343,176166,239245,0.19,0.37,135.81,658.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-26,NE,1143,176166,240388,0.65,0.41,136.46,718.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-27,NE,575,176166,240963,0.33,0.41,136.78,719.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-28,NE,0,176166,240963,0,0.43,136.78,764.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-29,NE,1272,176166,242235,0.72,0.45,137.5,784,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-30,NE,566,176166,242801,0.32,0.48,137.83,842.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-01,NE,1454,176166,244255,0.83,0.48,138.65,848.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-02,NE,478,176166,244733,0.27,0.48,138.92,848.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-03,NE,1552,176166,246285,0.88,0.51,139.8,902.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-04,NE,615,176166,246900,0.35,0.64,140.15,1127.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-05,NE,0,176166,246900,0,0.65,140.15,1147.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-06,NE,1653,176166,248553,0.94,0.75,141.09,1313.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-07,NE,2138,176166,250691,1.21,0.75,142.3,1315.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-08,NE,1596,176166,252287,0.91,0.75,143.21,1318.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-09,NE,1642,176166,253929,0.93,0.77,144.14,1364.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-10,NE,1562,176166,255491,0.89,0.78,145.03,1374.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-11,NE,638,176166,256129,0.36,0.75,145.39,1323.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-12,NE,323,176166,256452,0.18,0.76,145.57,1343.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-13,NE,1722,176166,258174,0.98,0.74,146.55,1307.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-14,NE,1779,176166,259953,1.01,0.72,147.56,1266.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-15,NE,1741,176166,261694,0.99,0.73,148.55,1278.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-16,NE,1386,176166,263080,0.79,0.73,149.34,1285.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-17,NE,1277,176166,264357,0.72,0.71,150.06,1250.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-18,NE,720,176166,265077,0.41,0.68,150.47,1204.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-19,NE,372,176166,265449,0.21,0.64,150.68,1133.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-20,NE,1478,176166,266927,0.84,0.65,151.52,1138.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-21,NE,1455,176166,268382,0.83,0.55,152.35,958.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-22,NE,1246,176166,269628,0.71,0.49,153.05,855.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-23,NE,1422,176166,271050,0.81,0.46,153.86,802.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-24,NE,16,176166,271066,0.01,0.43,153.87,747.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-25,NE,0,176166,271066,0,0.39,153.87,687.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-26,NE,0,176166,271066,0,0.36,153.87,630.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-27,NE,1095,176166,272161,0.62,0.32,154.49,565.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-28,NE,1034,176166,273195,0.59,0.32,155.08,563.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-29,NE,845,176166,274040,0.48,0.32,155.56,563.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-30,NE,969,176166,275009,0.55,0.32,156.11,563.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-31,NE,0,176166,275009,0,0.34,156.11,602.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-01,NE,1,176166,275010,0,0.39,156.11,679,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-02,NE,0,176166,275010,0,0.44,156.11,772.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-03,NE,1370,176166,276380,0.78,0.48,156.89,849.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-04,NE,1568,176166,277948,0.89,0.6,157.78,1059.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-05,NE,1499,176166,279447,0.85,0.67,158.63,1176.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-06,NE,1510,176166,280957,0.86,0.67,159.48,1176.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-07,NE,1471,176166,282428,0.84,0.69,160.32,1220.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-08,NE,815,176166,283243,0.46,0.7,160.78,1239.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-09,NE,0,176166,283243,0,0.69,160.78,1217,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-10,NE,1681,176166,284924,0.95,0.68,161.74,1188.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-11,NE,1703,176166,286627,0.97,0.67,162.7,1187.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-12,NE,1339,176166,287966,0.76,0.67,163.46,1183.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-13,NE,1313,176166,289279,0.75,0.67,164.21,1184.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-14,NE,1462,176166,290741,0.83,0.66,165.04,1156.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-15,NE,787,176166,291528,0.45,0.62,165.48,1089.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-16,NE,6,176166,291534,0,0.61,165.49,1072.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-17,NE,1484,176166,293018,0.84,0.6,166.33,1059.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-18,NE,1237,176166,294255,0.7,0.57,167.03,1001.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-19,NE,1220,176166,295475,0.69,0.55,167.73,973.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-20,NE,1221,176166,296696,0.69,0.55,168.42,972.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-21,NE,1054,176166,297750,0.6,0.51,169.02,906,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-22,NE,592,176166,298342,0.34,0.48,169.35,844.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-23,NE,0,176166,298342,0,0.43,169.35,763.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-24,NE,1018,176166,299360,0.58,0.39,169.93,680.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-25,NE,807,176166,300167,0.46,0.37,170.39,648.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-26,NE,654,176166,300821,0.37,0.37,170.76,645.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-27,NE,641,176166,301462,0.36,0.37,171.12,645.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-28,NE,829,176166,302291,0.47,0.33,171.59,585.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-29,NE,568,176166,302859,0.32,0.31,171.92,546,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-30,NE,0,176166,302859,0,0.3,171.92,522.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-31,NE,598,176166,303457,0.34,0.29,172.26,507.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-01,NE,532,176166,303989,0.3,0.27,172.56,470,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-02,NE,487,176166,304476,0.28,0.25,172.83,443.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-03,NE,536,176166,305012,0.3,0.25,173.14,443.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-04,NE,569,176166,305581,0.32,0.24,173.46,420.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-05,NE,384,176166,305965,0.22,0.22,173.68,385.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-06,NE,0,176166,305965,0,0.2,173.68,349.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-07,NE,433,176166,306398,0.25,0.18,173.93,309,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-08,NE,288,176166,306686,0.16,0.17,174.09,293.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-09,NE,239,176166,306925,0.14,0.16,174.22,278,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-10,NE,250,176166,307175,0.14,0.16,174.37,278,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-11,NE,458,176166,307633,0.26,0.15,174.63,255.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-12,NE,278,176166,307911,0.16,0.14,174.78,238.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-13,NE,0,176166,307911,0,0.13,174.78,226.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-14,NE,275,176166,308186,0.16,0.12,174.94,209,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-15,NE,172,176166,308358,0.1,0.1,175.04,182.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-16,NE,153,176166,308511,0.09,0.1,175.13,168.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
